Departamento,Provincia,Municipio,Año,Num_Alumnos_Matriculados,Tasa_Abandono,Tasa_Promoción,Tasa_Reprobación,Num_Unidades_Educativas
Oruro,S. Carangas,Andamarca                     ,2014,707,4.1,93.35,2.55,18
Oruro,S. Carangas,Belen de Andamarca            ,2014,212,2.8,96.7,0.47,5
Oruro,S.P. De Totora,Totora                   ,2014,1040,2.3,96.73,0.96,32
Oruro,S. Pagador,Santiago de Huari             ,2014,1439,3.5,95.76,0.76,22
Oruro,P. De Mejillones,La Rivera,2014,50,2,98,0,1
Oruro,P. De Mejillones,Todos Santos                  ,2014,47,0,100,0,2
Oruro,P. De Mejillones,Carangas                      ,2014,22,0,100,0,2
Oruro,N. Carangas,Huayllamarca                  ,2014,693,4,93.07,2.89,18
Pando,N. Suárez,Cobija                        ,2014,14501,3.6,93.92,2.53,40
Pando,N. Suárez,Porven.d.r                      ,2014,1530,4.1,93.4,2.55,18
Pando,N. Suárez,Bolpebra                      ,2014,376,8.8,87.77,3.46,15
Pando,N. Suárez,Bella Flor                    ,2014,825,6.1,88.61,5.33,18
Pando,Manuripi,Puerto Rico                   ,2014,2114,6.6,89.83,3.6,29
Pando,Manuripi,San Pedro              ,2014,375,2.7,96.27,1.07,12
Pando,Manuripi,Filadelfia                    ,2014,1764,5.7,90.25,4.02,43
Pando,M. De Dios,Puerto Gonzalo Moreno         ,2014,1562,3.6,93.47,2.94,21
Pando,M. De Dios,San Lorenzo          ,2014,1910,5.2,91.99,2.77,35
Pando,M. De Dios,Sena                          ,2014,1497,3.7,91.52,4.81,28
Pando,Abuná,Nacebe (Santa Rosa Del Abuna) ,2014,665,6.6,89.17,4.21,11
Pando,Abuná,Ingavi (Humaita)              ,2014,295,3.1,96.27,0.68,7
Pando,F. Román,Nuevo Manoa (Nueva Esperanza) ,2014,333,6.9,92.19,0.9,7
Pando,F. Román,Villa Nueva (Loma Alta)       ,2014,577,7.5,87.35,5.2,12
Pando,F. Román,Eureka (Santos Mercado)       ,2014,562,6.8,92.35,0.89,12
Potosí,T. Frías,Potosí                        ,2014,63532,3.1,94.61,2.29,202
Potosí,T. Frías,Tinguipaya                    ,2014,4755,6.6,91.8,1.56,111
Potosí,T. Frías,Yocalla                       ,2014,1665,4,94.65,1.32,27
Potosí,T. Frías,Belen de Urmiri               ,2014,166,1.8,96.99,1.2,5
Potosí,R. Bustillo,Uncia                         ,2014,5887,3.3,95.06,1.63,50
Potosí,R. Bustillo,Chayanta                      ,2014,4449,3.9,94.16,1.96,44
Potosí,R. Bustillo,Llallagua                     ,2014,13259,2.5,95.28,2.19,42
Potosí,R. Bustillo,Chuquihuta Ayllu Jucuman.d.     ,2014,2098,3.2,94.42,2.34,23
Potosí,C. Saavedra,Betanzos                      ,2014,8822,3.9,94.06,2.03,105
Potosí,C. Saavedra,Chaqui                        ,2014,2101,3.4,94.48,2.14,34
Potosí,C. Saavedra,Tacobamba                     ,2014,2607,4.8,91.14,4.03,57
Potosí,Chayanta,Colquechaca                   ,2014,8049,5.5,88.51,6.04,113
Potosí,Chayanta,Ravelo                        ,2014,4281,7.4,90.84,1.78,71
Potosí,Chayanta,Pocoata                       ,2014,5910,6,91.05,2.94,92
Potosí,Chayanta,Ocuri                         ,2014,3911,5.2,91.69,3.09,59
Potosí,Charcas,San Pedro de Buena Vista      ,2014,8191,6.4,87.99,5.65,125
Potosí,Charcas,Toro Toro                     ,2014,3292,4.7,91.43,3.89,64
Potosí,N. Chichas,Cotagaita                     ,2014,6261,4.3,92.91,2.83,129
Potosí,N. Chichas,Vitichi                       ,2014,2423,3.3,95.17,1.49,48
Potosí,A. De Ibañez,Sacaca                        ,2014,4852,4.6,92.79,2.66,80
Potosí,A. De Ibañez,Caripuyo                      ,2014,2096,4.4,95.47,0.1,44
Potosí,S. Chichas,Tupiza                        ,2014,12168,2.6,95.96,1.43,143
Potosí,S. Chichas,Atocha                        ,2014,3759,1.9,95.9,2.15,27
Potosí,N. Lipez,"Colcha ""K""                    ",2014,3149,2.1,96.79,1.14,48
Potosí,N. Lipez,San Pedro de Quemes           ,2014,119,2.5,94.96,2.52,4
Potosí,S. Lipez,San Pablo de Lipez            ,2014,710,2.3,94.65,3.1,13
Potosí,S. Lipez,Mojinete                      ,2014,142,1.4,97.89,0.7,6
Potosí,S. Lipez,San Anton.d.o de Esmoruco       ,2014,447,1.3,96.87,1.79,8
Potosí,J.M. Linares,Puna                          ,2014,5248,3.8,95.37,0.84,88
Potosí,J.M. Linares,"Caiza ""D""                     ",2014,2406,2.6,93.93,3.45,33
Potosí,J.M. Linares,Ckochas                       ,2014,4146,4.3,94.89,0.84,72
Potosí,A. Quijarro,Uyun.d.                         ,2014,8611,3.2,95.2,1.61,67
Potosí,A. Quijarro,Tomave                        ,2014,3149,3.4,93.81,2.76,73
Potosí,A. Quijarro,Porco                         ,2014,3441,1.9,96.72,1.34,16
Potosí,B. Bilbao,Arampampa                     ,2014,1043,6.1,90.89,2.97,31
Potosí,B. Bilbao,Acacio                        ,2014,1464,5.2,91.53,3.28,25
Potosí,D. Campos,Llica                         ,2014,792,3.5,95.71,0.76,22
Potosí,D. Campos,Tahua                         ,2014,357,2.5,97.2,0.28,15
Potosí,M. Omiste,Villazon                      ,2014,12070,2.8,96.04,1.12,76
Potosí,E. Baldivieso,San Agustín                   ,2014,426,0.7,98.12,1.17,8
Santa Cruz,A. Ibañez,Santa Cruz de La Sierra       ,2014,394784,2.9,94.91,2.17,928
Santa Cruz,A. Ibañez,Cotoca                        ,2014,18132,4.3,92.21,3.54,57
Santa Cruz,A. Ibañez,Porongo                       ,2014,2623,5.9,92.68,1.37,36
Santa Cruz,A. Ibañez,La Guardia                    ,2014,22433,2.7,94.59,2.72,71
Santa Cruz,A. Ibañez,El Torno                      ,2014,14895,3.4,94.43,2.16,83
Santa Cruz,I. Warnes,Warnes                        ,2014,29696,3.3,95.43,1.31,94
Santa Cruz,I. Warnes,Okinawa                       ,2014,3679,4.6,95.08,0.3,23
Santa Cruz,J.M. De Velasco,San Ignacio de Velasco        ,2014,15811,3.3,90.89,5.86,127
Santa Cruz,J.M. De Velasco,San Miguel de Velasco         ,2014,3559,2.7,94.52,2.75,40
Santa Cruz,J.M. De Velasco,San Rafael                    ,2014,1442,3.8,94.59,1.6,13
Santa Cruz,Ichilo,Buena Vista                   ,2014,3873,3.1,93.78,3.1,42
Santa Cruz,Ichilo,San Carlos                    ,2014,5624,4.5,92.94,2.54,37
Santa Cruz,Ichilo,Yapacan.d.                      ,2014,14545,3.2,95.54,1.22,81
Santa Cruz,Ichilo,San Juan de Yapacan.d.          ,2014,2613,1.9,96.29,1.8,21
Santa Cruz,Chiquitos,San José de Chiquitos         ,2014,5267,2.4,94.19,3.36,30
Santa Cruz,Chiquitos,Pailon                        ,2014,6395,3.7,93.17,3.13,26
Santa Cruz,Chiquitos,Robore                        ,2014,5106,2.8,94.28,2.88,47
Santa Cruz,Sara,Portachuelo                   ,2014,5594,3.4,95.19,1.39,42
Santa Cruz,Sara,Santa Rosa del Sara           ,2014,4461,4.1,94.51,1.43,51
Santa Cruz,Sara,Colpa Bélgica                 ,2014,1615,5.9,92.88,1.18,11
Santa Cruz,Cordillera,Lagun.d.llas                    ,2014,1789,3.3,93.57,3.13,22
Santa Cruz,Cordillera,Charagua                      ,2014,7832,3.8,95.25,1,72
Santa Cruz,Cordillera,Cabezas                       ,2014,5430,3.5,91.84,4.64,44
Santa Cruz,Cordillera,Cuevo                         ,2014,1191,4.3,93.2,2.52,14
Santa Cruz,Cordillera,Gutierrez                     ,2014,4474,2.8,93.16,4.02,42
Santa Cruz,Cordillera,Camiri                        ,2014,10763,2.4,96.34,1.27,50
Santa Cruz,Cordillera,Boyuibe                       ,2014,1343,3.5,92.85,3.65,11
Santa Cruz,Vallegrande,Vallegrande                   ,2014,4218,3.9,95.02,1.09,92
Santa Cruz,Vallegrande,Trigal                        ,2014,367,3.5,95.37,1.09,12
Santa Cruz,Vallegrande,Moro Moro                     ,2014,600,6,92.67,1.33,20
Santa Cruz,Vallegrande,Postrer Valle                 ,2014,426,6.3,86.62,7.04,14
Santa Cruz,Vallegrande,Pucara                        ,2014,356,5.3,94.1,0.56,20
Santa Cruz,Florida,Samaipata                     ,2014,2481,2.3,96.29,1.37,40
Santa Cruz,Florida,Pampa Grande                  ,2014,2345,2.6,96.03,1.41,23
Santa Cruz,Florida,Mairana                       ,2014,3128,3.2,95.17,1.66,23
Santa Cruz,Florida,Quirusillas                   ,2014,317,8.2,89.27,2.52,8
Santa Cruz,O. Santistevan,Montero                       ,2014,36901,3.3,93.96,2.69,87
Santa Cruz,O. Santistevan,General Saavedra              ,2014,4447,3.8,94.22,2.02,31
Santa Cruz,O. Santistevan,Mineros                       ,2014,7036,4.2,94.56,1.19,34
Santa Cruz,O. Santistevan,Fernández Alonso              ,2014,3615,3.3,95.55,1.19,24
Santa Cruz,O. Santistevan,San Pedro                     ,2014,4549,2.9,95.87,1.19,31
Santa Cruz,Ñ. De Chavez,Concepción                    ,2014,6428,2.6,94.9,2.5,48
Santa Cruz,Ñ. De Chavez,San Javier              ,2014,4466,3.6,92.77,3.65,28
Santa Cruz,Ñ. De Chavez,San Ramón                 ,2014,2246,4.5,92.65,2.85,8
Santa Cruz,Ñ. De Chavez,San Julián                    ,2014,13958,3.4,94.54,2.04,103
Santa Cruz,Ñ. De Chavez,San Anton.d.o de Lomerío        ,2014,1937,2.3,95.41,2.32,26
Santa Cruz,Ñ. De Chavez,Cuatro Cañadas                ,2014,5789,3.4,94.71,1.92,32
Santa Cruz,A. Sandoval,San Matías                    ,2014,4201,3.8,93.55,2.64,44
Santa Cruz,M.M. Caballero,Comarapa                      ,2014,5045,2.6,94.83,2.54,46
Santa Cruz,M.M. Caballero,Saipina                       ,2014,1789,3.6,91.28,5.09,15
Santa Cruz,G. Busch,Puerto Suarez                 ,2014,4858,2.6,95.88,1.48,22
Santa Cruz,G. Busch,Puerto Quijarro               ,2014,4656,4.4,93.21,2.36,14
Santa Cruz,G. Busch,Carmen Rivero Torrez          ,2014,1539,2.9,94.87,2.27,19
Santa Cruz,Guarayos,Ascensión de Guarayos         ,2014,8475,3.8,94.12,2.1,29
Santa Cruz,Guarayos,Urubicha                      ,2014,2261,2.7,92.3,4.95,13
Santa Cruz,Guarayos,El Puente            ,2014,3302,2.9,92.73,4.33,40
Tarija,Cercado,Tarija                        ,2014,54565,2.2,96.27,1.49,182
Tarija,A. Arce,Padcaya                       ,2014,4254,2,95.75,2.28,83
Tarija,A. Arce,Bermejo                       ,2014,9104,2.9,94.71,2.42,33
Tarija,G. Chaco,Yacuiba                       ,2014,25243,2.9,95.73,1.33,94
Tarija,G. Chaco,Carapari                      ,2014,4171,2,96,1.99,46
Tarija,G. Chaco,Villa Montes                  ,2014,11534,3.7,94.04,2.24,47
Tarija,J.M. Avilez,Uriondo (A. Concepcion)       ,2014,3709,3.5,95.17,1.32,45
Tarija,J.M. Avilez,Yunchara                      ,2014,1253,2.7,93.46,3.83,39
Tarija,E. Méndez,San Lorenzo              ,2014,5274,4.1,92.04,3.83,83
Tarija,E. Méndez,El Puente               ,2014,2562,2.9,94.89,2.22,53
Tarija,B. O´Connor,Entre Ríos                ,2014,5532,3.8,95.19,1.05,89
Beni,Cercado,Trin.d.dad                      ,2015,34891,4.5,93.7,1.8,92
Beni,Cercado,San Javier              ,2015,1025,9.3,88.78,1.95,19
Beni,V. Diez,Riberalta                     ,2015,32804,5.7,91.81,2.48,131
Beni,V. Diez,Guayaramerin                  ,2015,13690,5.6,92.84,1.61,72
Beni,J. Ballivián,Reyes                         ,2015,3442,5.5,92.13,2.38,47
Beni,J. Ballivián,San Borja                     ,2015,13273,5.3,91.7,2.99,118
Beni,J. Ballivián,Santa Rosa                    ,2015,3063,4.3,93.24,2.45,26
Beni,J. Ballivián,Rurrenabaque                  ,2015,5951,4.8,92.4,2.81,39
Beni,Yacuma,Santa Ana                     ,2015,5645,5.4,92.9,1.68,49
Beni,Yacuma,Exaltación                    ,2015,987,8.3,90.68,1.01,27
Beni,Moxos,San Ignacio                   ,2015,7539,5.6,90.58,3.85,101
Beni,Marbán,Loreto                        ,2015,1124,5.4,89.59,4.98,22
Beni,Marbán,San Andrés                    ,2015,3709,5.5,93.07,1.4,51
Beni,Mamoré,San Joaquín                   ,2015,1594,6.8,89.27,3.95,17
Beni,Mamoré,San Ramón               ,2015,1481,2.9,95.41,1.69,17
Beni,Mamoré,Puerto Siles                  ,2015,266,5.3,92.86,1.88,5
Beni,Itenez,Magdalena                     ,2015,3889,4.4,93.93,1.67,37
Beni,Itenez,Baures                        ,2015,1546,3.6,94.05,2.33,13
Beni,Itenez,Huaracaje                     ,2015,1029,4.4,93.49,2.14,8
Chuquisaca,Oropeza,Sucre                         ,2015,81521,2.7,93.23,4.09,222
Chuquisaca,Oropeza,Yotala                        ,2015,2449,1.9,96.45,1.67,30
Chuquisaca,Oropeza,Poroma                        ,2015,4748,4.4,92.42,3.2,58
Chuquisaca,J.A. De Padilla,Azurduy                       ,2015,2648,4.3,91.62,4.04,40
Chuquisaca,J.A. De Padilla,Tarvita                       ,2015,4061,3,92.59,4.46,45
Chuquisaca,J. Zudañez,Zudáñez                       ,2015,1623,3.3,92.98,3.7,21
Chuquisaca,J. Zudañez,Presto                        ,2015,1893,4.4,93.71,1.9,31
Chuquisaca,J. Zudañez,Mojocoya                      ,2015,1846,4.4,92.31,3.3,25
Chuquisaca,J. Zudañez,Icla                          ,2015,2081,3,93.95,3.08,25
Chuquisaca,Tomina,Padilla                       ,2015,2304,2.9,94.53,2.56,51
Chuquisaca,Tomina,Tomina                        ,2015,2096,1.7,95.61,2.72,22
Chuquisaca,Tomina,Sopachuy                      ,2015,1540,3,95.06,1.95,20
Chuquisaca,Tomina,Alcala                        ,2015,782,2.7,92.71,4.6,10
Chuquisaca,Tomina,El Villar                     ,2015,973,1.5,95.99,2.47,14
Chuquisaca,H. Siles,Monteagudo                    ,2015,6746,1.3,95.46,3.22,77
Chuquisaca,H. Siles,Huacareta                     ,2015,2202,5.2,90.64,4.18,37
Chuquisaca,Yamparáez,Tarabuco                      ,2015,4419,3.6,93.3,3.1,62
Chuquisaca,Yamparáez,Yamparaez                     ,2015,1881,3.3,94.63,2.02,25
Chuquisaca,Nor Cinti,Camargo                       ,2015,3706,3.2,95.09,1.7,55
Chuquisaca,Nor Cinti,San Lucas                     ,2015,8937,4.5,92.65,2.81,112
Chuquisaca,Nor Cinti,Incahuasi                     ,2015,2665,2.6,95.31,2.06,31
Chuquisaca,Nor Cinti,Villa Charcas                 ,2015,3499,3.3,95.57,1.17,35
Chuquisaca,B. Boeto,Villa Serrano                 ,2015,2591,2,96.18,1.85,43
Chuquisaca,S. Cinti,Camataqui (C. Villa Abecia)   ,2015,708,2.7,96.75,0.56,13
Chuquisaca,S. Cinti,Culpina                       ,2015,4130,3.6,95.3,1.11,64
Chuquisaca,S. Cinti,Las Carreras                  ,2015,608,1.8,94.9,3.29,18
Chuquisaca,L. Calvo,Villa Vaca Guzmán (Muyupampa) ,2015,2254,3.3,94.81,1.86,33
Chuquisaca,L. Calvo,Huacaya (Villa de Huacaya)    ,2015,671,4.3,92.25,3.43,10
Chuquisaca,L. Calvo,Machareti                     ,2015,1697,4.6,92.16,3.24,25
Cochabamba,Cercado,Cochabamba                    ,2015,201216,2.4,95.47,2.18,432
Cochabamba,N. Campero,Aiquile                       ,2015,7465,2.4,96.78,0.78,73
Cochabamba,N. Campero,Pasorapa                      ,2015,831,5.8,92.06,2.17,19
Cochabamba,N. Campero,Omereque                      ,2015,1534,3.2,95.89,0.91,28
Cochabamba,Ayopaya,Ayopaya (V. de Independencia) ,2015,6296,4.3,93.25,2.45,99
Cochabamba,Ayopaya,Morochata                     ,2015,2626,3.7,93.6,2.67,56
Cochabamba,Ayopaya,Cocapata                      ,2015,3488,4,93.21,2.78,67
Cochabamba,E. Arce,Tarata                        ,2015,2962,3.2,92.91,3.85,32
Cochabamba,E. Arce,Anzaldo                       ,2015,1690,2.5,96.33,1.18,42
Cochabamba,E. Arce,Arbieto                       ,2015,3811,1.8,95.91,2.28,22
Cochabamba,E. Arce,Sacabamba                     ,2015,956,4.1,91.32,4.6,16
Cochabamba,Aran.D.,Araní                         ,2015,2723,4.6,92.03,3.34,28
Cochabamba,Aran.D.,Vacas                         ,2015,2191,4.7,92.97,2.33,27
Cochabamba,Arque,Arque                         ,2015,2696,3.8,94.51,1.67,50
Cochabamba,Arque,Tacopaya                      ,2015,1972,7,91.43,1.57,48
Cochabamba,Capinota,Capinota                      ,2015,6240,3.4,94.28,2.32,33
Cochabamba,Capinota,Santibáñez                    ,2015,1712,3.8,93.69,2.51,17
Cochabamba,Capinota,Sicaya                        ,2015,889,5.3,92.01,2.7,9
Cochabamba,G. Jordán,Cliza                         ,2015,5621,3,95,2.05,24
Cochabamba,G. Jordán,Toco                          ,2015,1146,5.4,91.62,2.97,13
Cochabamba,G. Jordán,Tolata                        ,2015,1620,2.5,96.79,0.74,8
Cochabamba,Quillacollo,Quillacollo                   ,2015,45385,3,94.86,2.15,92
Cochabamba,Quillacollo,Sipe Sipe                     ,2015,13951,3,94.65,2.37,52
Cochabamba,Quillacollo,Tiquipaya                     ,2015,17929,2.8,94.67,2.57,59
Cochabamba,Quillacollo,Vinto                         ,2015,17715,2.8,94.97,2.25,47
Cochabamba,Quillacollo,Colcapirhua                   ,2015,10928,2.1,96.18,1.69,20
Cochabamba,Chapare,Sacaba                        ,2015,40164,2.8,94.03,3.13,117
Cochabamba,Chapare,Colomi                        ,2015,6738,3.2,93.54,3.25,32
Cochabamba,Chapare,Villa Tunari                  ,2015,23205,3,94.92,2.03,176
Cochabamba,Tapacarí,Tapacari                      ,2015,5009,4.1,93.49,2.46,113
Cochabamba,Carrasco,Totora                ,2015,3265,3,95.8,1.16,41
Cochabamba,Carrasco,Pojo                   ,2015,3131,4.3,93.68,1.98,37
Cochabamba,Carrasco,Pocona                        ,2015,2931,3.3,93.82,2.87,45
Cochabamba,Carrasco,Chimore                       ,2015,6487,3.4,94.51,2.07,47
Cochabamba,Carrasco,Puerto Villarroel             ,2015,17181,3.1,96.11,0.83,81
Cochabamba,Carrasco,Entre Ríos                ,2015,11722,3.1,95.84,1.07,28
Cochabamba,Mizque,Mizque                        ,2015,7480,4.7,92.45,2.86,77
Cochabamba,Mizque,Vila Vila                     ,2015,927,5.2,87.06,7.77,17
Cochabamba,Mizque,Alalay                        ,2015,593,4.2,93.25,2.53,18
Cochabamba,Punata,Punata                        ,2015,9719,3.7,94.67,1.68,38
Cochabamba,Punata,Villa Rivero                  ,2015,2052,3.5,95.03,1.51,17
Cochabamba,Punata,San Ben.d.to                    ,2015,3294,3.9,93.93,2.22,27
Cochabamba,Punata,Tacachi                       ,2015,91,5.5,93.41,1.1,2
Cochabamba,Punata,Cuchumuela (V. G. Villarroel) ,2015,146,6.2,93.84,0,7
Cochabamba,Bolívar,Bolivar                       ,2015,1208,6.8,91.56,1.66,37
Cochabamba,Tiraque,Tiraque                ,2015,6209,3.3,95.8,0.89,44
Cochabamba,Tiraque,Shinaota                      ,2015,6657,2.7,95.31,1.97,27
La Paz,P.D. Murillo,La Paz                        ,2015,201819,2.3,95.62,2.03,501
La Paz,P.D. Murillo,Palca                         ,2015,5198,4.3,94.4,1.31,57
La Paz,P.D. Murillo,Mecapaca                      ,2015,3860,3.5,95.28,1.22,38
La Paz,P.D. Murillo,Achocalla                     ,2015,5946,2.6,96.86,0.5,33
La Paz,P.D. Murillo,El Alto                       ,2015,292118,2.2,96.51,1.24,506
La Paz,Omasuyos,Achacachi                     ,2015,10871,2.6,96.84,0.6,105
La Paz,Omasuyos,Ancoraimes                    ,2015,2450,4.3,95.22,0.49,48
La Paz,Omasuyos,Chua Cocan.d.                   ,2015,672,3.6,96.28,0.15,9
La Paz,Omasuyos,Huarina                       ,2015,1221,3,96.15,0.82,24
La Paz,Omasuyos,Santiago de Huata             ,2015,1347,3.1,96.51,0.37,30
La Paz,Omasuyos,Huatajata                     ,2015,337,2.1,97.33,0.59,5
La Paz,Pacajes,Coro Coro                     ,2015,2038,4.2,95.09,0.74,45
La Paz,Pacajes,Caquiaviri                    ,2015,1990,4.1,95.08,0.8,66
La Paz,Pacajes,Calacoto                      ,2015,1262,6.3,92.71,1.03,61
La Paz,Pacajes,Comanche                      ,2015,830,4.6,94.94,0.48,20
La Paz,Pacajes,Charaña                       ,2015,407,4.2,95.82,0,19
La Paz,Pacajes,Waldo Ballivian               ,2015,444,5.6,92.12,2.25,6
La Paz,Pacajes,Nazacara de Pacajes           ,2015,90,11.1,87.78,1.11,1
La Paz,Pacajes,Santiago de Callapa           ,2015,998,6.3,92.59,1.1,46
La Paz,E. Camacho,Puerto Acosta                 ,2015,2145,4.3,95.29,0.37,53
La Paz,E. Camacho,Mocomoco                      ,2015,3276,5.8,93.19,1.01,74
La Paz,E. Camacho,Puerto Carabuco               ,2015,2611,4.4,94.83,0.73,59
La Paz,E. Camacho,Humanata                      ,2015,1183,4.4,95.44,0.17,28
